filename,system,genre,prompt_id,axis_varied,axis_type,axis_direction,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,zero_crossing_rate_mean,zero_crossing_rate_std,harmonic_ratio,percussive_ratio,tempo,onset_density,onset_strength_mean,onset_strength_std,ioi_mean,ioi_std,ioi_cv,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cqt_mean,chroma_cqt_std,tonnetz_mean,tonnetz_std,repetition_score,self_similarity_mean,self_similarity_std,rms_mean,rms_std,rms_var,dynamic_range_db,crest_factor,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_delta_mean,mfcc_delta_std,mfcc_delta2_mean,mfcc_delta2_std
lyria_M07.mp3,lyria,metal,M07,Combined: doom+clean+sparse,combined,combined_low,1665.2698231862369,713.8592294919955,509594.99953090545,2003.586687936063,775.5780525816745,3798.802029163845,1792.2589808348973,0.006413551513105631,0.011392069980502129,23.789517592020843,10.225363058397239,0.058259662828947366,0.03180719014759594,0.8411645550306858,0.1588354449693142,75.99954044117646,1.5666666666666667,1.0403867959976196,1.484148383140564,0.6435965690624075,0.7798085370902128,1.2116418492196737,0.3574375808238983,0.2939372956752777,0.0863991379737854,0.3011605739593506,0.2853063642978668,0.009754990806870024,0.22767855610623358,0.17836740549878424,0.17836740549878424,0.2616135892388231,0.1596876084804535,0.07901887595653534,0.006243983283638954,80.0,5.8942572296156674,-145.45169067382812,90.85354614257812,117.92881774902344,39.5246696472168,-0.6294364929199219,34.326541900634766,42.01961135864258,14.976631164550781,14.548102378845215,11.254340171813965,0.501375675201416,19.749740600585938,1.5147475004196167,8.610450744628906,6.0622711181640625,9.811274528503418,-0.7893678545951843,10.765812873840332,0.486214280128479,10.058267593383789,-3.7018849849700928,6.190163612365723,-0.49372878670692444,8.937285423278809,-5.824624538421631,5.781661510467529,0.003366605844348669,2.9998350143432617,0.0003561810590326786,1.5554815530776978
lyria_M08.mp3,lyria,metal,M08,Combined: thrash+saturated+dense,combined,combined_high,2961.391987366413,363.37842321699065,132043.8784596664,2726.749444059429,205.04803169206204,6111.163046633127,781.3953134020704,0.05007772147655487,0.027226615697145462,19.89310359503727,11.24351903041054,0.1359269936387384,0.03523004650655403,0.7458963998477268,0.25410360015227323,92.28515625,6.5,1.3050211668014526,1.0938973426818848,0.15404165790027352,0.048461051209042136,0.31459705036682867,0.5200361013412476,0.26347580552101135,0.0694194957613945,0.5819382667541504,0.2197669893503189,0.011795363293466228,0.06604130734380878,0.14746664946099264,0.14746664946099264,0.23729603205979044,0.18239162862300873,0.02467266470193863,0.0006087403744459152,80.0,5.825564859371005,-19.516889572143555,24.165645599365234,60.28091049194336,11.380213737487793,-6.834699630737305,11.453434944152832,37.646331787109375,8.378087043762207,8.170854568481445,5.83392858505249,15.201375961303711,6.93208122253418,4.272347450256348,7.680398464202881,11.695255279541016,7.226019859313965,5.886724948883057,6.298810958862305,6.2585930824279785,5.984414100646973,0.13967177271842957,6.069335460662842,7.607607841491699,5.652016639709473,-1.1786010265350342,5.764345169067383,0.004649129696190357,1.7789170742034912,-0.002300332300364971,1.2882168292999268
lyria_M09.mp3,lyria,metal,M09,Combined: moderate+saturated+groove,combined,combined_mid1,2651.9639628791783,1062.1768357615333,1128219.6304283831,2584.928903801327,531.2776533269483,5575.632951577012,1890.8236713391366,0.04055551812052727,0.05042078718543053,20.34008934230323,11.07430575182754,0.11540028480553406,0.09351137993626435,0.7747661425157653,0.22523385748423472,117.45383522727273,2.2333333333333334,1.2625012397766113,1.7921466827392578,0.44645640074211507,0.27725205295788274,0.6210058865703906,0.4865033030509949,0.2753211557865143,0.07580174505710602,0.4619097113609314,0.2681950330734253,0.05913089382473497,0.09847027229703688,0.1203685425562722,0.1203685425562722,0.2332606101206499,0.16976267099380493,0.05755950137972832,0.0033130960073322058,80.0,5.7691312590427914,-68.05927276611328,72.20613098144531,77.61454772949219,38.793357849121094,-2.656920909881592,22.24629783630371,35.38933563232422,14.259917259216309,8.838780403137207,8.510379791259766,15.679427146911621,8.113354682922363,6.305327415466309,6.320219039916992,9.575241088867188,6.328176498413086,5.663455963134766,6.224353790283203,6.330403804779053,5.595357894897461,1.6725980043411255,5.088966369628906,6.735698699951172,5.342537879943848,-0.9709266424179077,5.293057441711426,0.0017492652405053377,3.8312695026397705,-0.0007329738582484424,2.201854705810547
lyria_M10.mp3,lyria,metal,M10,Combined: moderate+clean+sparse,combined,combined_mid2,1196.8609366599212,789.9159129002963,623967.1494531085,1514.2579161365359,824.9745925841609,2565.4844868662926,2084.7995085383827,0.00349427736364305,0.007768651004880667,24.775256965424134,9.907980141711706,0.04709192990518576,0.020721171456233454,0.9553505108436834,0.04464948915631665,99.38401442307692,1.1,0.8950040340423584,0.8267998695373535,0.9280725623582766,0.8816989421063133,0.9500323335342166,0.3231045603752136,0.28737348318099976,0.08258352428674698,0.2442501038312912,0.28681689500808716,-0.018992281866665413,0.26951541994273,0.15215004227877135,0.15215004227877135,0.23417546326917973,0.17147356271743774,0.034150056540966034,0.001166226458735764,80.0,5.562029506047961,-164.85971069335938,67.0212631225586,166.24453735351562,52.148101806640625,1.9050555229187012,20.829662322998047,40.17683792114258,9.888026237487793,6.265139102935791,10.147228240966797,1.3662350177764893,13.95492172241211,-0.07363466173410416,9.222946166992188,-2.296426296234131,10.837340354919434,-4.612259387969971,6.424953460693359,-0.39848870038986206,7.5323638916015625,-4.587392807006836,7.728785991668701,2.8162147998809814,7.4538726806640625,0.3649222254753113,7.1957106590271,-0.003672961611300707,1.9357881546020508,0.0001103357644751668,0.9441415071487427
udio_A01.mp3,udio,afrobeats,A01,Tempo LOW,tempo,low,2717.040803618799,1816.215763958394,3298639.7012509727,2559.1759144309835,638.8927406872662,5267.184816720685,2989.6492524808273,0.0394158773124218,0.06537431478500366,21.534002593126363,11.464567459624247,0.13662880345394737,0.17083034214992812,0.4892619161945766,0.5107380838054234,99.38401442307692,6.9,3.4702043533325195,4.86162805557251,0.14450476630781764,0.04820229919823168,0.3335689225333459,0.5462164282798767,0.2961704134941101,0.08771692216396332,0.6482208371162415,0.2285323441028595,-0.0034257766483441663,0.02854821520938395,0.1367398676553063,0.1367398676553063,0.23510856428991042,0.13208091259002686,0.08235076069831848,0.006781647447496653,80.0,5.071133451912808,-205.39036560058594,107.71233367919922,62.613643646240234,59.64693832397461,10.588057518005371,30.181638717651367,14.416219711303711,13.597343444824219,23.89898109436035,16.62148666381836,21.050260543823242,10.712377548217773,6.325806140899658,13.064810752868652,9.857563018798828,11.472968101501465,6.902569770812988,11.825544357299805,12.3485107421875,9.968890190124512,8.511119842529297,9.834598541259766,12.401313781738281,8.138768196105957,5.912296772003174,7.254554271697998,0.01087167952209711,7.001887321472168,0.007782347500324249,4.338842868804932
udio_A02.mp3,udio,afrobeats,A02,Tempo HIGH,tempo,high,2359.204410123978,857.0419431926364,734520.8923914101,2712.909542892624,464.3417666426919,5395.409041366341,1974.6656403752793,0.020195845514535904,0.02469593659043312,21.315347196308515,11.55748769924734,0.06640776170665634,0.042570714712014256,0.6148272562279627,0.3851727437720372,129.19921875,7.333333333333333,3.524367094039917,4.982783794403076,0.136032884995703,0.045275224173388987,0.33282558239369203,0.47765275835990906,0.308610737323761,0.09524058550596237,0.6168310046195984,0.21491725742816925,0.011999411799287051,0.04820489701572409,0.13560789751839053,0.13560789751839053,0.24966498564926584,0.1728823184967041,0.05219440162181854,0.002724255435168743,80.0,5.0152852839316475,-122.0549545288086,91.296142578125,76.23471069335938,23.549222946166992,18.885738372802734,25.2579345703125,31.977046966552734,13.359649658203125,8.435559272766113,11.133447647094727,17.69184684753418,10.398019790649414,4.965322494506836,11.591775894165039,8.205408096313477,10.952458381652832,6.249948024749756,9.54394817352295,8.644368171691895,9.667325973510742,2.5291566848754883,9.220555305480957,5.630977630615234,9.396368980407715,-0.6660229563713074,7.770260334014893,0.01199300866574049,5.017818927764893,-0.006003106012940407,3.4483535289764404
udio_A03.mp3,udio,afrobeats,A03,Density LOW,density,low,1821.9263877946437,963.4046138522455,928148.4499917942,2117.153782651418,637.7740225473988,3912.634674166747,2144.3959833462586,0.01607852429151535,0.02982444129884243,23.54539612157949,11.902356740375387,0.06559862071884674,0.05101758801104755,0.7572711874542282,0.24272881254577183,129.19921875,6.066666666666666,2.553057909011841,3.6356735229492188,0.1644639881735383,0.11269854203131975,0.6852475321977664,0.37850499153137207,0.30354347825050354,0.09213864058256149,0.43990835547447205,0.2921103835105896,0.03173688997578757,0.13853322036371504,0.10525523150518086,0.10525523150518086,0.19522271664530105,0.19448783993721008,0.0863237977027893,0.0074517978355288506,80.0,4.497476439907075,-130.89320373535156,88.79944610595703,103.47530364990234,33.89591598510742,7.957293510437012,28.31729507446289,29.43560791015625,22.298233032226562,-3.6731643676757812,16.17349624633789,17.082345962524414,15.380017280578613,5.007781505584717,15.94263744354248,1.6731228828430176,12.485930442810059,-2.695356607437134,10.35683822631836,-0.7608009576797485,9.569223403930664,-6.154826641082764,10.31887435913086,0.092952199280262,10.104717254638672,-3.5173518657684326,10.154024124145508,0.013436022214591503,4.614167213439941,-0.0008377557969652116,3.348334550857544
udio_A04.mp3,udio,afrobeats,A04,Density HIGH,density,high,1760.5316410027272,458.78852893277895,210486.91428030332,2364.8980116419166,445.07494852085784,3997.3008288687597,1617.8790167141544,0.007202709559351206,0.008721474558115005,21.875958597299714,11.258838226837957,0.06216440112229102,0.030364197907286433,0.6380589966057999,0.3619410033942001,143.5546875,6.866666666666666,2.511481523513794,3.10579776763916,0.1449831314639677,0.024584651608221687,0.16956904820566418,0.35512787103652954,0.29937514662742615,0.08962548524141312,0.4449182152748108,0.26164406538009644,-0.0038453974759473297,0.1031142975991886,0.11474939008495233,0.11474939008495233,0.2035118584404934,0.1766522377729416,0.04335896670818329,0.0018799998797476292,80.0,4.940009683068369,-114.2659912109375,65.72021484375,112.72997283935547,21.95553970336914,18.99077033996582,35.20457077026367,18.034225463867188,15.404510498046875,8.217876434326172,10.338419914245605,14.417248725891113,11.069967269897461,-3.6375668048858643,12.158488273620605,2.032806396484375,8.92815113067627,-4.8232927322387695,8.575834274291992,-2.0278806686401367,8.633584976196289,-3.30417799949646,6.98600435256958,3.3976736068725586,6.86248779296875,-5.370082855224609,8.65783977508545,0.004251972306519747,3.656989574432373,-0.001045211567543447,3.4713363647460938
udio_A05.mp3,udio,afrobeats,A05,Texture PERCUSSIVE,texture,percussive,3668.194918025507,1288.9398166601352,1661365.8509718627,3086.6921349881086,349.90820858527127,7439.655013423955,1753.0660389290433,0.07736855745315552,0.08457490801811218,19.24079559155646,11.401979367687682,0.19520290126741485,0.15363039762760286,0.3912930992060392,0.6087069007939607,129.19921875,6.666666666666667,2.8104641437530518,4.0340375900268555,0.1492377989721852,0.05755640036336154,0.3856690514049249,0.5803232789039612,0.26896578073501587,0.07234259694814682,0.6766314506530762,0.2175317406654358,0.0004150161399078903,0.043743106874032475,0.14027645507121533,0.14027645507121533,0.25443799592317257,0.15104444324970245,0.08371622860431671,0.007008407264947891,80.0,5.415837078199512,-121.12967681884766,97.93231201171875,32.10464859008789,40.243831634521484,22.633249282836914,25.334503173828125,26.499908447265625,15.72482967376709,8.446352005004883,13.103177070617676,13.308614730834961,13.695845603942871,7.75731897354126,13.959085464477539,6.647922992706299,13.37054443359375,5.372190475463867,10.30505084991455,3.2417824268341064,8.511608123779297,6.09415340423584,8.348100662231445,6.618864059448242,10.290390014648438,7.485800743103027,8.521271705627441,0.005767190828919411,5.9987077713012695,0.011286790482699871,3.411486864089966
udio_A06.mp3,udio,afrobeats,A06,Texture MELODIC,texture,melodic,2241.6553966941874,1028.6098812388248,1058038.2877821492,2452.9689948987448,550.8758181806994,4810.52924472112,2086.5603179671625,0.015736935660243034,0.02064366638660431,22.92721143895836,11.934777404454312,0.07684571824206657,0.045572489167334064,0.7589026772391957,0.24109732276080428,103.359375,6.966666666666667,2.8898229598999023,4.031872749328613,0.14345020059305774,0.023019164321699658,0.16046798280192623,0.3648253083229065,0.3127763867378235,0.09782907366752625,0.33027157187461853,0.27062681317329407,0.015414626522713224,0.14894246637100123,0.15496585973115948,0.15496585973115948,0.24772804882739244,0.20503589510917664,0.051771197468042374,0.0026802567299455404,80.0,4.536364133988961,-109.8956298828125,76.31204223632812,87.2674789428711,40.37872314453125,28.462657928466797,25.431472778320312,37.04084014892578,16.294286727905273,-1.5138306617736816,13.290085792541504,22.413976669311523,9.096144676208496,-5.2645463943481445,8.408299446105957,3.2393462657928467,7.38461446762085,-1.2725852727890015,7.651367664337158,5.638638019561768,6.085386276245117,3.6880042552948,9.415961265563965,11.91320514678955,10.505937576293945,4.366409778594971,10.345162391662598,0.004525052383542061,4.270845413208008,0.0031729876063764095,3.939730167388916
